Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
18400 	46.009970	0.000000	12.162043	-92.461617	0.000000	-0.369459	-5.284532	-31.792175	-45.417638	-5.685111	0.000000	-179.229874	0.000000	0.000000	0.000000	-1.407037	-303.475430
18500 	55.196743	0.000000	11.518788	-88.089117	0.000000	-0.345571	-5.538518	-30.764713	-44.817087	-3.848064	0.000000	-173.607451	0.000000	0.000000	0.000000	-1.416633	-281.711621
18600 	51.712836	0.000000	14.403715	-84.963462	0.000000	-0.305871	-5.995106	-29.609347	-44.820689	-5.637153	0.000000	-174.446461	0.000000	0.000000	0.000000	-1.389809	-281.051347
18700 	50.549605	0.000000	13.354356	-87.529291	0.000000	-0.458030	-5.212385	-28.583642	-45.121121	-5.954417	0.000000	-179.550713	0.000000	0.000000	0.000000	-1.406557	-289.912196
18800 	47.453056	0.000000	15.639974	-87.806264	0.000000	-1.083318	-4.835676	-32.569433	-45.482687	-3.778930	0.000000	-171.322914	0.000000	0.000000	0.000000	-1.477407	-285.263600
18900 	46.196963	0.000000	12.304117	-95.774737	0.000000	-1.169641	-5.657735	-34.605346	-45.493984	-3.241677	0.000000	-161.913775	0.000000	0.000000	0.000000	-1.569174	-290.924988
19000 	48.009549	0.000000	10.427325	-95.210997	0.000000	-1.817426	-4.905191	-32.753879	-44.513296	-5.948131	0.000000	-171.487525	0.000000	0.000000	0.000000	-1.627192	-299.826764
19100 	48.950924	0.000000	13.817336	-88.196282	0.000000	-1.888590	-4.629676	-34.279716	-45.549244	-3.045215	0.000000	-147.883952	0.000000	0.000000	0.000000	-1.727494	-264.431910
19200 	53.517606	0.000000	11.150610	-90.071411	0.000000	-2.454669	-5.484119	-31.507889	-44.732716	-5.437766	0.000000	-154.944480	0.000000	0.000000	0.000000	-1.827062	-271.791896
19300 	50.694247	0.000000	12.763282	-93.409348	0.000000	-1.519172	-5.007817	-33.123834	-45.017899	-5.893035	0.000000	-166.336161	0.000000	0.000000	0.000000	-1.770853	-288.620590
19400 	59.307217	0.000000	10.741796	-90.540536	0.000000	-1.529907	-4.541243	-36.177588	-45.001593	-6.157705	0.000000	-164.255401	0.000000	0.000000	0.000000	-1.759267	-279.914229
19500 	50.698319	0.000000	10.089287	-90.464740	0.000000	-1.260517	-5.270400	-33.765151	-44.882199	-5.038102	0.000000	-156.097657	0.000000	0.000000	0.000000	-1.502245	-277.493405
19600 	50.223374	0.000000	13.345092	-86.858436	0.000000	-1.787239	-5.168030	-34.203304	-45.213195	-5.664219	0.000000	-160.188476	0.000000	0.000000	0.000000	-1.487939	-277.002372
19700 	47.940479	0.000000	14.466430	-90.414250	0.000000	-1.222525	-5.504031	-31.827982	-45.642683	-6.227440	0.000000	-169.127883	0.000000	0.000000	0.000000	-1.475378	-289.035263
19800 	55.765375	0.000000	13.263636	-94.145053	0.000000	-0.886080	-5.335976	-31.567505	-45.443331	-6.191477	0.000000	-158.122623	0.000000	0.000000	0.000000	-1.509001	-274.172035
19900 	50.536093	0.000000	12.521601	-90.522491	0.000000	-0.589644	-5.552958	-32.445041	-45.616994	-2.051263	0.000000	-163.795025	0.000000	0.000000	0.000000	-1.558264	-279.073989
20000 	42.894247	0.000000	10.736964	-87.781055	0.000000	-0.538887	-5.684679	-34.534151	-45.154096	-1.937785	0.000000	-155.293366	0.000000	0.000000	0.000000	-1.654827	-278.947634
20100 	55.703561	0.000000	12.228505	-85.764254	0.000000	-1.836623	-5.225673	-34.980737	-45.472407	-5.597448	0.000000	-164.472294	0.000000	0.000000	0.000000	-1.459326	-276.876697
20200 	71.094977	0.000000	14.446326	-91.887864	0.000000	-1.895506	-5.183116	-35.296249	-45.716972	-5.043254	0.000000	-156.871510	0.000000	0.000000	0.000000	-1.702240	-258.055408
20300 	51.418509	0.000000	10.698768	-88.704264	0.000000	-1.182362	-5.042523	-35.924008	-45.127777	-4.499236	0.000000	-153.275577	0.000000	0.000000	0.000000	-1.815420	-273.453890
20400 	53.289856	0.000000	12.148611	-86.211045	0.000000	-2.705717	-5.176017	-34.715168	-45.545935	-5.075979	0.000000	-152.688671	0.000000	0.000000	0.000000	-1.686962	-268.367028
20500 	57.717346	0.000000	10.328496	-92.406836	0.000000	-1.420697	-4.414971	-35.173488	-46.016516	-6.501584	0.000000	-133.085532	0.000000	0.000000	0.000000	-1.506249	-252.480034
20600 	57.068600	0.000000	13.354831	-93.517366	0.000000	-1.185370	-4.221788	-33.583578	-45.374373	-4.660000	0.000000	-142.783078	0.000000	0.000000	0.000000	-1.726463	-256.628583
20700 	51.949236	0.000000	10.039685	-87.421381	0.000000	-2.850874	-4.616750	-33.137014	-46.172233	-6.312906	0.000000	-151.602080	0.000000	0.000000	0.000000	-1.817081	-271.941398
20800 	44.389186	0.000000	7.531496	-82.772208	0.000000	-1.751532	-4.460007	-32.890835	-45.747286	-4.846274	0.000000	-138.519461	0.000000	0.000000	0.000000	-1.804369	-260.871291
20900 	52.395773	0.000000	16.847890	-90.636019	0.000000	-0.590373	-4.783003	-34.308617	-45.790851	-5.053931	0.000000	-137.137185	0.000000	0.000000	0.000000	-1.624465	-250.680781
21000 	49.654681	0.000000	13.838334	-90.788507	0.000000	-0.450624	-5.179959	-33.273986	-45.484319	-2.767536	0.000000	-135.324006	0.000000	0.000000	0.000000	-1.735348	-251.511270
21100 	52.528538	0.000000	15.450303	-88.022264	0.000000	-0.502971	-5.343891	-35.188844	-45.333187	-6.612685	0.000000	-124.512785	0.000000	0.000000	0.000000	-1.638563	-239.176351
21200 	43.846748	0.000000	14.949554	-86.646102	0.000000	-0.142235	-5.448902	-33.417678	-45.667698	-6.717948	0.000000	-134.207161	0.000000	0.000000	0.000000	-1.870495	-255.321917
21300 	58.223666	0.000000	13.949283	-84.615069	0.000000	-0.220096	-5.414454	-32.254487	-45.747392	-4.885236	0.000000	-134.679922	0.000000	0.000000	0.000000	-1.811475	-237.455183
21400 	58.554049	0.000000	11.691256	-89.526740	0.000000	-0.520649	-5.251538	-33.129034	-45.723476	-4.401331	0.000000	-142.133329	0.000000	0.000000	0.000000	-1.864482	-252.305274
21500 	51.368245	0.000000	11.464826	-91.575594	0.000000	-0.348293	-5.247280	-30.453500	-44.850709	-6.598431	0.000000	-140.505058	0.000000	0.000000	0.000000	-1.621809	-258.367603
21600 	47.752391	0.000000	11.843368	-85.667579	0.000000	-0.124653	-5.082416	-32.415800	-45.598388	-2.725792	0.000000	-134.789921	0.000000	0.000000	0.000000	-1.725489	-248.534277
21700 	47.862951	0.000000	11.409212	-81.388483	0.000000	-0.420270	-4.714271	-34.702065	-45.235652	-5.195586	0.000000	-134.748417	0.000000	0.000000	0.000000	-1.779445	-248.912026
21800 	56.988280	0.000000	13.872267	-83.649399	0.000000	-1.123767	-4.954787	-35.731956	-44.836257	-3.843581	0.000000	-131.741896	0.000000	0.000000	0.000000	-1.671020	-236.692117
21900 	56.431832	0.000000	13.917749	-87.186587	0.000000	-1.169940	-5.436090	-34.178318	-44.886262	-4.296914	0.000000	-162.077934	0.000000	0.000000	0.000000	-1.552207	-270.434671
22000 	64.663924	0.000000	11.440758	-89.172726	0.000000	-0.622434	-5.096863	-32.980324	-45.505446	-4.363302	0.000000	-148.242964	0.000000	0.000000	0.000000	-1.513210	-251.392587
22100 	46.011413	0.000000	15.491991	-84.481106	0.000000	-0.611526	-5.364123	-33.455567	-45.230343	-4.038592	0.000000	-139.627845	0.000000	0.000000	0.000000	-1.499231	-252.804929
22200 	44.484520	0.000000	12.072801	-79.810839	0.000000	-0.924130	-5.128036	-32.366896	-45.628099	-3.901225	0.000000	-141.471188	0.000000	0.000000	0.000000	-1.356652	-254.029742
22300 	46.137000	0.000000	12.796941	-86.038933	0.000000	-0.846503	-4.952547	-35.688831	-45.176223	-5.268957	0.000000	-135.523450	0.000000	0.000000	0.000000	-1.610859	-256.172362
22400 	55.113026	0.000000	10.873296	-84.194245	0.000000	-0.785362	-5.501130	-35.904749	-45.157602	-3.955158	0.000000	-130.114434	0.000000	0.000000	0.000000	-1.694755	-241.321113
22500 	48.849998	0.000000	12.793127	-80.252712	0.000000	-0.937609	-5.355295	-34.297315	-45.474060	-3.439986	0.000000	-127.684617	0.000000	0.000000	0.000000	-1.794068	-237.592537
22600 	53.060283	0.000000	11.139127	-82.176061	0.000000	-1.169195	-5.479295	-32.538267	-45.261084	-5.143456	0.000000	-130.717086	0.000000	0.000000	0.000000	-1.835940	-240.120974
22700 	45.999099	0.000000	12.856743	-86.018157	0.000000	-0.938961	-4.458393	-33.885993	-45.664667	-2.607112	0.000000	-120.653131	0.000000	0.000000	0.000000	-1.558694	-236.929264
22800 	53.458446	0.000000	11.608814	-88.671323	0.000000	-0.993299	-4.806215	-33.089777	-45.681793	-4.614721	0.000000	-143.900445	0.000000	0.000000	0.000000	-1.417326	-258.107639
22900 	66.810916	0.000000	12.180445	-89.498225	0.000000	-2.276850	-4.997037	-33.818352	-46.023743	-4.917096	0.000000	-145.596723	0.000000	0.000000	0.000000	-1.746015	-249.882680
23000 	54.425142	0.000000	16.500545	-94.090801	0.000000	-2.318053	-5.049692	-32.865114	-45.731932	-3.191785	0.000000	-139.526292	0.000000	0.000000	0.000000	-1.852276	-253.700257
23100 	53.865527	0.000000	12.960230	-83.712843	0.000000	-0.293845	-5.797873	-32.033784	-46.783795	-4.238561	0.000000	-125.871415	0.000000	0.000000	0.000000	-1.565562	-233.471921
23200 	45.053056	0.000000	14.763478	-90.864273	0.000000	-0.466190	-5.894158	-29.936593	-46.123341	-6.237716	0.000000	-124.331085	0.000000	0.000000	0.000000	-1.512117	-245.548939
23300 	51.331731	0.000000	17.459607	-90.203774	0.000000	-0.105841	-5.877704	-27.542295	-46.117683	-4.217703	0.000000	-135.227402	0.000000	0.000000	0.000000	-1.721490	-242.222554
23400 	59.196354	0.000000	13.962768	-87.162192	0.000000	-0.254999	-4.840115	-28.531939	-44.695481	-3.980852	0.000000	-141.508350	0.000000	0.000000	0.000000	-1.525144	-239.339950
23500 	55.438482	0.000000	10.654958	-90.597095	0.000000	-0.256326	-4.439552	-28.498029	-45.398472	-5.014076	0.000000	-128.430717	0.000000	0.000000	0.000000	-1.590809	-238.131637
23600 	61.507096	0.000000	12.750900	-82.563948	0.000000	-0.067647	-4.105535	-28.241378	-45.267139	-5.777486	0.000000	-110.669858	0.000000	0.000000	0.000000	-1.645019	-204.080014
23700 	52.849094	0.000000	12.115552	-87.878085	0.000000	-0.114115	-3.837869	-28.631585	-45.542555	-4.124263	0.000000	-111.032222	0.000000	0.000000	0.000000	-1.730273	-217.926323
23800 	45.619270	0.000000	14.093683	-90.605447	0.000000	-1.372423	-3.265654	-29.116008	-45.041480	-5.856547	0.000000	-111.447173	0.000000	0.000000	0.000000	-1.511724	-228.503502
23900 	50.321720	0.000000	12.222441	-88.275000	0.000000	-1.271606	-3.019050	-26.401206	-45.582021	-4.752696	0.000000	-113.632883	0.000000	0.000000	0.000000	-1.408276	-221.798577
24000 	51.899126	0.000000	8.924704	-87.192150	0.000000	-0.354458	-4.351282	-30.027879	-45.667847	-5.433316	0.000000	-117.957317	0.000000	0.000000	0.000000	-1.262050	-231.422469
24100 	44.979965	0.000000	10.409980	-86.359244	0.000000	-0.063162	-4.760943	-29.148450	-45.747224	-5.879799	0.000000	-125.389830	0.000000	0.000000	0.000000	-1.338248	-243.296954
24200 	52.702435	0.000000	12.778245	-87.356945	0.000000	-0.044696	-5.679740	-29.012775	-45.121156	-4.629878	0.000000	-116.502620	0.000000	0.000000	0.000000	-1.368600	-224.235731
24300 	39.163371	0.000000	13.755981	-86.249059	0.000000	-0.034498	-5.735550	-28.486177	-45.854591	-4.973004	0.000000	-111.146203	0.000000	0.000000	0.000000	-1.638037	-231.197766
24400 	44.909385	0.000000	7.463102	-82.793410	0.000000	-0.010917	-5.505641	-28.342440	-45.890500	-4.515291	0.000000	-106.879326	0.000000	0.000000	0.000000	-1.508087	-223.073125
24500 	53.728967	0.000000	13.314635	-90.485256	0.000000	-0.001684	-4.925841	-30.426161	-45.090539	-3.689420	0.000000	-97.857898	0.000000	0.000000	0.000000	-1.461609	-206.894808
24600 	35.584050	0.000000	16.195829	-92.818465	0.000000	-0.005872	-5.243803	-31.504813	-45.796361	-3.857827	0.000000	-120.606542	0.000000	0.000000	0.000000	-1.692211	-249.746016
24700 	49.840288	0.000000	11.753373	-94.050462	0.000000	-0.009442	-4.813370	-31.166749	-45.411735	-4.919302	0.000000	-122.914998	0.000000	0.000000	0.000000	-1.669974	-243.362371
24800 	45.223144	0.000000	9.870281	-94.927011	0.000000	-0.002544	-5.207157	-31.654322	-45.302826	-3.676114	0.000000	-115.856391	0.000000	0.000000	0.000000	-1.697581	-243.230521
24900 	56.184523	0.000000	11.306112	-91.863012	0.000000	-0.050333	-3.801154	-33.004572	-44.808820	-7.236517	0.000000	-113.940985	0.000000	0.000000	0.000000	-1.758934	-228.973692
25000 	45.096804	0.000000	13.769376	-91.182298	0.000000	-0.054684	-3.674007	-32.882653	-45.141005	-6.248781	0.000000	-115.801649	0.000000	0.000000	0.000000	-1.715984	-237.834882
25100 	55.936460	0.000000	7.551036	-92.928563	0.000000	-0.123934	-3.645665	-32.555668	-45.074813	-5.252351	0.000000	-131.106091	0.000000	0.000000	0.000000	-1.704173	-248.903762
