Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
985 	108.459684	0.000000	21.086892	-426.053087	0.000000	-7.555574	-5.725848	-95.820784	-108.154625	-21.169128	0.000000	-661.673580	0.000000	0.000000	0.000000	3.795137	-1192.810913
990 	109.282048	0.000000	24.364224	-428.225963	0.000000	-8.071040	-5.631534	-96.001534	-107.342841	-21.786739	0.000000	-657.745659	0.000000	0.000000	0.000000	3.793990	-1187.365048
995 	101.230759	0.000000	21.912494	-432.142655	0.000000	-8.214076	-5.572533	-96.261199	-106.898836	-21.144234	0.000000	-660.523865	0.000000	0.000000	0.000000	3.412960	-1204.201185
1000 	101.089895	0.000000	23.347311	-433.585078	0.000000	-7.376667	-5.661117	-95.719840	-107.302906	-21.214385	0.000000	-658.247821	0.000000	0.000000	0.000000	2.612655	-1202.057953
1005 	100.927762	0.000000	21.425416	-430.345759	0.000000	-8.440720	-5.640843	-94.693474	-108.145440	-21.328614	0.000000	-656.978130	0.000000	0.000000	0.000000	2.541077	-1200.678724
1010 	102.701145	0.000000	24.515218	-429.629248	0.000000	-7.685074	-5.695554	-94.251418	-107.761731	-20.378741	0.000000	-664.297311	0.000000	0.000000	0.000000	2.981425	-1199.501287
1015 	95.008728	0.000000	24.924533	-431.400245	0.000000	-7.417519	-5.787245	-93.710463	-108.096209	-21.268722	0.000000	-655.869557	0.000000	0.000000	0.000000	3.207877	-1200.408822
1020 	98.931300	0.000000	24.034490	-430.867956	0.000000	-7.034621	-5.737256	-93.849240	-108.205184	-21.152170	0.000000	-647.846214	0.000000	0.000000	0.000000	3.366232	-1188.360621
1025 	100.484314	0.000000	19.796606	-429.898030	0.000000	-7.655066	-5.844260	-95.338566	-108.153561	-20.701336	0.000000	-639.602597	0.000000	0.000000	0.000000	3.557201	-1183.355295
1030 	96.077704	0.000000	19.304498	-431.276500	0.000000	-7.885830	-5.790257	-96.345116	-107.624553	-20.723516	0.000000	-641.013509	0.000000	0.000000	0.000000	3.418134	-1191.858945
1035 	97.457490	0.000000	18.852385	-431.417940	0.000000	-8.666411	-5.921240	-96.154454	-107.281895	-20.287395	0.000000	-641.035486	0.000000	0.000000	0.000000	3.031007	-1191.423938
1040 	105.888816	0.000000	20.771173	-428.398730	0.000000	-8.247611	-6.115439	-97.328388	-107.171319	-20.175146	0.000000	-643.687421	0.000000	0.000000	0.000000	2.650786	-1181.813280
1045 	108.271649	0.000000	21.992165	-428.690627	0.000000	-8.336659	-5.948710	-98.025326	-107.389051	-20.611630	0.000000	-642.889587	0.000000	0.000000	0.000000	-2.029045	-1183.656820
1050 	105.525951	0.000000	27.091499	-427.400007	0.000000	-8.863195	-5.712346	-97.480125	-107.493206	-20.372268	0.000000	-644.697044	0.000000	0.000000	0.000000	-5.242356	-1184.643097
1055 	99.732879	0.000000	24.877416	-425.061956	0.000000	-8.405455	-5.792867	-96.204464	-107.746980	-20.694119	0.000000	-645.795711	0.000000	0.000000	0.000000	-1.957536	-1187.048794
1060 	106.420539	0.000000	23.377184	-422.913906	0.000000	-7.243242	-5.861393	-94.840164	-107.857322	-20.655623	0.000000	-638.659214	0.000000	0.000000	0.000000	-1.583241	-1169.816381
1065 	97.702400	0.000000	25.114490	-421.913856	0.000000	-7.741915	-5.829708	-93.513719	-107.761759	-19.843404	0.000000	-655.447540	0.000000	0.000000	0.000000	-1.485272	-1190.720281
1070 	101.502234	0.000000	25.853554	-425.818293	0.000000	-7.792369	-5.790782	-93.919644	-106.896909	-20.941707	0.000000	-665.911006	0.000000	0.000000	0.000000	-1.155096	-1200.870016
1075 	112.964318	0.000000	23.588426	-425.660067	0.000000	-7.699058	-5.831598	-93.653485	-106.599541	-21.968209	0.000000	-660.086653	0.000000	0.000000	0.000000	-0.951613	-1185.897479
1080 	116.824810	0.000000	19.970017	-425.492691	0.000000	-7.573239	-5.589102	-93.184661	-107.001584	-21.228785	0.000000	-660.078650	0.000000	0.000000	0.000000	-1.303120	-1184.657005
1085 	108.551098	0.000000	21.343831	-426.392310	0.000000	-7.967263	-5.604836	-94.558548	-107.230515	-21.736333	0.000000	-659.929258	0.000000	0.000000	0.000000	-1.598865	-1195.123000
1090 	105.335092	0.000000	19.004922	-426.305536	0.000000	-8.150455	-5.525082	-95.754428	-107.577990	-21.046789	0.000000	-655.034652	0.000000	0.000000	0.000000	-1.301041	-1196.355960
1095 	116.922149	0.000000	20.355361	-422.998609	0.000000	-7.038036	-5.645097	-96.616363	-108.469972	-20.109991	0.000000	-656.339374	0.000000	0.000000	0.000000	-1.163937	-1181.103868
1100 	107.722947	0.000000	26.279596	-426.389042	0.000000	-6.932252	-5.660355	-96.914405	-108.802294	-21.131895	0.000000	-660.567448	0.000000	0.000000	0.000000	-0.992771	-1193.387919
1105 	99.442950	0.000000	23.358054	-427.491210	0.000000	-7.280049	-5.655081	-96.997125	-108.689216	-21.637253	0.000000	-654.837611	0.000000	0.000000	0.000000	-0.548587	-1200.335128
1110 	99.198231	0.000000	18.294077	-425.300149	0.000000	-7.165852	-5.428416	-96.692829	-108.665518	-21.786670	0.000000	-655.683240	0.000000	0.000000	0.000000	-0.279484	-1203.509849
1115 	102.133580	0.000000	22.728760	-428.035493	0.000000	-7.406158	-5.752564	-96.592659	-108.349767	-22.302302	0.000000	-654.754206	0.000000	0.000000	0.000000	-0.317327	-1198.648135
1120 	100.820328	0.000000	21.251402	-428.278391	0.000000	-7.272910	-5.578882	-95.608583	-108.529672	-21.242855	0.000000	-652.507251	0.000000	0.000000	0.000000	-0.255157	-1197.201972
1125 	105.783158	0.000000	27.419394	-426.469211	0.000000	-7.209074	-5.496051	-94.518306	-108.296540	-21.102286	0.000000	-649.380679	0.000000	0.000000	0.000000	-0.253998	-1179.523594
1130 	98.525172	0.000000	20.421807	-426.400584	0.000000	-7.938460	-5.671134	-94.339434	-107.961078	-21.360764	0.000000	-650.012203	0.000000	0.000000	0.000000	-0.153608	-1194.890286
1135 	93.697299	0.000000	21.076465	-427.753173	0.000000	-7.653665	-5.670960	-93.948953	-107.679891	-21.136792	0.000000	-643.577894	0.000000	0.000000	0.000000	0.009715	-1192.637848
1140 	99.677865	0.000000	18.766239	-425.714035	0.000000	-7.218647	-5.413519	-94.361737	-107.800567	-21.629159	0.000000	-646.189434	0.000000	0.000000	0.000000	0.044572	-1189.838422
1145 	102.768974	0.000000	15.685829	-424.037651	0.000000	-7.269267	-5.501239	-95.170356	-107.849468	-21.687095	0.000000	-644.516284	0.000000	0.000000	0.000000	3.682430	-1183.894127
1150 	99.728089	0.000000	18.805110	-425.597837	0.000000	-7.553773	-5.726163	-94.405554	-108.410759	-21.349862	0.000000	-650.449913	0.000000	0.000000	0.000000	2.897674	-1192.062988
1155 	104.302233	0.000000	20.548316	-427.652412	0.000000	-7.625535	-5.587907	-95.071723	-108.623906	-21.692582	0.000000	-667.496780	0.000000	0.000000	0.000000	2.234626	-1206.665669
1160 	103.022380	0.000000	26.313600	-422.810726	0.000000	-8.015772	-5.570614	-94.374718	-107.772535	-21.069621	0.000000	-656.054200	0.000000	0.000000	0.000000	1.981288	-1184.350917
1165 	101.040337	0.000000	22.746632	-419.972755	0.000000	-8.266871	-5.707011	-94.463044	-107.130647	-20.891695	0.000000	-651.691732	0.000000	0.000000	0.000000	2.200277	-1182.136509
