Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1270 	33.441933	0.000000	8.793698	-97.591409	0.000000	-1.843274	-5.456498	-33.121438	-44.278197	-5.658935	0.000000	-241.068898	0.000000	0.000000	0.000000	-1.447843	-388.230861
1280 	33.958030	0.000000	6.178618	-97.419680	0.000000	-2.144483	-5.497289	-33.437924	-44.284897	-5.829071	0.000000	-244.875822	0.000000	0.000000	0.000000	-1.651600	-395.004118
1290 	42.137912	0.000000	6.661407	-96.732224	0.000000	-2.467357	-5.418095	-33.521216	-44.299262	-5.736226	0.000000	-241.110065	0.000000	0.000000	0.000000	-1.914194	-382.399320
1300 	38.760611	0.000000	6.880849	-98.396758	0.000000	-2.034871	-5.493163	-33.426245	-44.426724	-6.725434	0.000000	-241.763037	0.000000	0.000000	0.000000	-1.618238	-388.243010
1310 	40.513960	0.000000	6.251547	-99.152293	0.000000	-2.033330	-5.392592	-33.118028	-44.719170	-6.275941	0.000000	-242.512020	0.000000	0.000000	0.000000	-1.481109	-387.918974
1320 	32.510816	0.000000	6.594561	-98.878933	0.000000	-1.962920	-5.541673	-32.374870	-44.859507	-6.044565	0.000000	-245.939205	0.000000	0.000000	0.000000	-1.267832	-397.764126
1330 	41.022122	0.000000	8.455430	-98.317664	0.000000	-1.950374	-5.466892	-31.950096	-44.937079	-6.347329	0.000000	-250.792564	0.000000	0.000000	0.000000	-1.168618	-391.453063
1340 	38.311682	0.000000	9.661192	-99.129989	0.000000	-1.985390	-5.374788	-32.299460	-45.160317	-6.653232	0.000000	-250.511686	0.000000	0.000000	0.000000	-1.187168	-394.329156
1350 	37.738071	0.000000	8.300033	-99.605828	0.000000	-1.739679	-5.467666	-32.896568	-45.329041	-5.883296	0.000000	-247.267814	0.000000	0.000000	0.000000	-1.598463	-393.750251
1360 	36.426388	0.000000	5.547491	-98.611509	0.000000	-1.523853	-5.353734	-33.182687	-45.415874	-5.687446	0.000000	-241.872804	0.000000	0.000000	0.000000	-1.611560	-391.285587
1370 	36.449234	0.000000	7.128875	-98.451086	0.000000	-1.534068	-5.499847	-34.129426	-45.491476	-6.000026	0.000000	-236.255763	0.000000	0.000000	0.000000	-1.791025	-385.574609
1380 	43.142190	0.000000	8.824763	-98.070490	0.000000	-1.706517	-5.465297	-34.385054	-45.596414	-5.699993	0.000000	-239.169892	0.000000	0.000000	0.000000	-2.054885	-380.181589
1390 	38.951222	0.000000	8.062784	-98.300381	0.000000	-2.034931	-5.686419	-34.287523	-45.642963	-5.533466	0.000000	-237.877070	0.000000	0.000000	0.000000	-1.787915	-384.136662
1400 	42.364253	0.000000	6.567880	-97.194068	0.000000	-1.922365	-5.511537	-33.773927	-45.617673	-5.622485	0.000000	-238.115877	0.000000	0.000000	0.000000	-1.823696	-380.649494
1410 	39.770574	0.000000	6.963887	-97.772978	0.000000	-2.127903	-5.458700	-33.302428	-45.626428	-6.234677	0.000000	-237.053394	0.000000	0.000000	0.000000	-1.838606	-382.680652
1420 	42.446699	0.000000	9.109415	-97.116351	0.000000	-2.164749	-5.574964	-33.316130	-45.552150	-6.337293	0.000000	-236.700509	0.000000	0.000000	0.000000	-1.661268	-376.867299
1430 	48.886376	0.000000	7.696206	-97.980708	0.000000	-2.108882	-5.475186	-33.528262	-45.380328	-6.081901	0.000000	-241.086755	0.000000	0.000000	0.000000	-1.368031	-376.427470
1440 	44.948678	0.000000	6.300731	-95.629186	0.000000	-2.029076	-5.578096	-33.163742	-45.001316	-6.184741	0.000000	-238.831884	0.000000	0.000000	0.000000	-0.945753	-376.114384
1450 	46.085900	0.000000	4.590440	-97.080731	0.000000	-2.088572	-5.508860	-33.396017	-45.050521	-5.578417	0.000000	-241.009763	0.000000	0.000000	0.000000	-0.559115	-379.595655
1460 	37.001695	0.000000	7.395778	-96.132056	0.000000	-2.115662	-5.360425	-34.320753	-45.190321	-5.378505	0.000000	-238.678638	0.000000	0.000000	0.000000	-1.006485	-383.785371
1470 	47.601451	0.000000	7.438014	-96.840478	0.000000	-2.061925	-5.367201	-34.806423	-45.183624	-5.610692	0.000000	-239.560303	0.000000	0.000000	0.000000	-1.391177	-375.782359
1480 	45.407302	0.000000	7.471378	-97.427978	0.000000	-1.981255	-5.344250	-34.839287	-45.105110	-5.847718	0.000000	-233.068832	0.000000	0.000000	0.000000	-1.396244	-372.131995
