Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
22 	16.716801	0.000000	2.217234	-97.001033	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.784348	0.000000	0.000000	0.000000	0.000000	-0.531567	-277.382912
23 	28.102268	0.000000	2.271756	-97.891860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.767180	0.000000	0.000000	0.000000	0.000000	-0.535368	-266.820384
23 	20.507215	0.000000	2.158525	-97.513733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.830023	0.000000	0.000000	0.000000	0.000000	-0.533453	-274.211469
23 	18.140103	0.000000	2.165897	-97.274675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.820792	0.000000	0.000000	0.000000	0.000000	-0.532506	-276.321972
23 	17.310936	0.000000	2.186006	-97.142243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.805975	0.000000	0.000000	0.000000	0.000000	-0.532035	-276.983311
23 	16.984547	0.000000	2.200222	-97.072744	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.796013	0.000000	0.000000	0.000000	0.000000	-0.531801	-277.215789
24 	19.008194	0.000000	1.933921	-98.181832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.865452	0.000000	0.000000	0.000000	0.000000	-0.535135	-276.640305
24 	17.464516	0.000000	1.993711	-97.693844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.867604	0.000000	0.000000	0.000000	0.000000	-0.533469	-277.636690
24 	17.092635	0.000000	2.078830	-97.400260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.841064	0.000000	0.000000	0.000000	0.000000	-0.532635	-277.602494
24 	17.005744	0.000000	2.135020	-97.240792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.820857	0.000000	0.000000	0.000000	0.000000	-0.532218	-277.453102
25 	13.417005	0.000000	1.516564	-98.464031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.723702	0.000000	0.000000	0.000000	0.000000	-0.534580	-282.788744
25 	14.549150	0.000000	1.758153	-97.915926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.818173	0.000000	0.000000	0.000000	0.000000	-0.533404	-280.960200
25 	15.610054	0.000000	1.930141	-97.594491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.831036	0.000000	0.000000	0.000000	0.000000	-0.532812	-279.418143
25 	16.265815	0.000000	2.028529	-97.421710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.828831	0.000000	0.000000	0.000000	0.000000	-0.532515	-278.488712
26 	14.575802	0.000000	1.661308	-98.265977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.548345	0.000000	0.000000	0.000000	0.000000	-0.533817	-281.111028
26 	14.538124	0.000000	1.781558	-97.884475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.715612	0.000000	0.000000	0.000000	0.000000	-0.533170	-280.813575
26 	15.180284	0.000000	1.889446	-97.663300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.779005	0.000000	0.000000	0.000000	0.000000	-0.532843	-279.905418
26 	15.667499	0.000000	1.955115	-97.545063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.805617	0.000000	0.000000	0.000000	0.000000	-0.532680	-279.260745
26 	15.952753	0.000000	1.990857	-97.484027	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.817649	0.000000	0.000000	0.000000	0.000000	-0.532597	-278.890663
27 	15.357834	0.000000	2.498645	-98.421707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.662495	0.000000	0.000000	0.000000	0.000000	-0.533475	-279.761198
27 	14.975307	0.000000	2.142053	-98.016869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.774571	0.000000	0.000000	0.000000	0.000000	-0.533043	-280.207122
27 	15.294239	0.000000	2.040301	-97.766492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.804766	0.000000	0.000000	0.000000	0.000000	-0.532822	-279.769540
27 	15.581070	0.000000	2.008983	-97.629275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.813375	0.000000	0.000000	0.000000	0.000000	-0.532710	-279.385308
27 	15.756308	0.000000	1.998264	-97.557656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.816055	0.000000	0.000000	0.000000	0.000000	-0.532654	-279.151793
28 	14.647797	0.000000	2.856631	-98.759202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.329401	0.000000	0.000000	0.000000	0.000000	-0.532713	-280.116887
28 	14.880513	0.000000	2.325540	-98.221984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.604392	0.000000	0.000000	0.000000	0.000000	-0.532691	-280.153015
28 	15.237322	0.000000	2.136029	-97.906175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.718191	0.000000	0.000000	0.000000	0.000000	-0.532675	-279.783690
28 	15.476451	0.000000	2.060630	-97.736064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.769121	0.000000	0.000000	0.000000	0.000000	-0.532665	-279.500769
29 	13.660890	0.000000	2.470087	-98.920967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.302339	0.000000	0.000000	0.000000	0.000000	-0.533222	-281.625550
29 	14.412060	0.000000	2.214532	-98.398189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.561770	0.000000	0.000000	0.000000	0.000000	-0.532951	-280.866318
29 	14.904859	0.000000	2.124755	-98.084992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.672005	0.000000	0.000000	0.000000	0.000000	-0.532810	-280.260193
30 	13.506675	0.000000	1.776575	-99.042237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.120237	0.000000	0.000000	0.000000	0.000000	-0.534433	-282.413657
30 	13.952246	0.000000	1.919718	-98.634299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.427233	0.000000	0.000000	0.000000	0.000000	-0.533629	-281.723197
30 	14.366201	0.000000	2.014504	-98.377582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.557467	0.000000	0.000000	0.000000	0.000000	-0.533221	-281.087565
31 	13.262601	0.000000	1.550659	-99.132334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-197.935549	0.000000	0.000000	0.000000	0.000000	-0.534567	-282.789190
31 	13.648589	0.000000	1.730933	-98.798587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.275485	0.000000	0.000000	0.000000	0.000000	-0.533900	-282.228450
31 	13.966040	0.000000	1.859976	-98.599168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.423788	0.000000	0.000000	0.000000	0.000000	-0.533562	-281.730502
32 	13.084860	0.000000	1.570508	-99.267566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-197.886810	0.000000	0.000000	0.000000	0.000000	-0.534934	-283.033941
32 	13.384206	0.000000	1.664231	-98.975844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.177279	0.000000	0.000000	0.000000	0.000000	-0.534253	-282.638939
32 	13.639893	0.000000	1.749496	-98.798200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.306076	0.000000	0.000000	0.000000	0.000000	-0.533908	-282.248795
33 	15.802841	0.000000	2.306741	-99.271026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.215805	0.000000	0.000000	0.000000	0.000000	-0.535070	-279.912319
33 	14.117121	0.000000	1.989736	-99.052387	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.288530	0.000000	0.000000	0.000000	0.000000	-0.534490	-281.768550
33 	13.727711	0.000000	1.859656	-98.929766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.304224	0.000000	0.000000	0.000000	0.000000	-0.534199	-282.180822
33 	13.646136	0.000000	1.802038	-98.865105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.306883	0.000000	0.000000	0.000000	0.000000	-0.534054	-282.257867
33 	13.633602	0.000000	1.775126	-98.831933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.306913	0.000000	0.000000	0.000000	0.000000	-0.533981	-282.264099
34 	16.370018	0.000000	3.857259	-99.630246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.256829	0.000000	0.000000	0.000000	0.000000	-0.534977	-278.194776
34 	14.104917	0.000000	2.612824	-99.257077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.312157	0.000000	0.000000	0.000000	0.000000	-0.534480	-281.385973
34 	13.645489	0.000000	2.140983	-99.051032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.317114	0.000000	0.000000	0.000000	0.000000	-0.534231	-282.115906
34 	13.583659	0.000000	1.944539	-98.943120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.313909	0.000000	0.000000	0.000000	0.000000	-0.534106	-282.262937
34 	13.594666	0.000000	1.856420	-98.887937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.310885	0.000000	0.000000	0.000000	0.000000	-0.534044	-282.281778
35 	12.231351	0.000000	3.194232	-99.635759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.523331	0.000000	0.000000	0.000000	0.000000	-0.535365	-283.268873
35 	12.160829	0.000000	2.356907	-99.286777	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.445412	0.000000	0.000000	0.000000	0.000000	-0.534708	-283.749161
35 	12.688207	0.000000	2.063906	-99.093483	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.385245	0.000000	0.000000	0.000000	0.000000	-0.534376	-283.260991
35 	13.093864	0.000000	1.949403	-98.992233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.349841	0.000000	0.000000	0.000000	0.000000	-0.534210	-282.833017
35 	13.332348	0.000000	1.900214	-98.940465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.330807	0.000000	0.000000	0.000000	0.000000	-0.534127	-282.572837
36 	11.493176	0.000000	1.372146	-99.485722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.263315	0.000000	0.000000	0.000000	0.000000	-0.537086	-285.420801
36 	11.718017	0.000000	1.583509	-99.228094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.320921	0.000000	0.000000	0.000000	0.000000	-0.535605	-284.783095
36 	12.349929	0.000000	1.729128	-99.088028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.331877	0.000000	0.000000	0.000000	0.000000	-0.534866	-283.875715
36 	12.797126	0.000000	1.811541	-99.015190	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.332851	0.000000	0.000000	0.000000	0.000000	-0.534496	-283.273870
36 	13.053709	0.000000	1.855102	-98.978064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.332207	0.000000	0.000000	0.000000	0.000000	-0.534312	-282.935772
37 	14.547987	0.000000	1.727767	-99.754908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.043538	0.000000	0.000000	0.000000	0.000000	-0.536996	-282.059688
37 	13.434331	0.000000	1.750256	-99.377590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.210157	0.000000	0.000000	0.000000	0.000000	-0.535652	-282.938813
37 	13.153349	0.000000	1.792238	-99.180503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.276807	0.000000	0.000000	0.000000	0.000000	-0.534982	-283.046704
37 	13.080980	0.000000	1.821041	-99.079947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.305920	0.000000	0.000000	0.000000	0.000000	-0.534647	-283.018492
37 	13.061722	0.000000	1.837412	-99.029171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.319417	0.000000	0.000000	0.000000	0.000000	-0.534479	-282.983934
38 	16.960261	0.000000	2.225675	-99.969085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.186579	0.000000	0.000000	0.000000	0.000000	-0.536173	-279.505900
38 	14.380670	0.000000	1.967442	-99.515526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-198.272526	0.000000	0.000000	0.000000	0.000000	-0.535325	-281.975266
