Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
1550 	36.701581	0.000000	7.204245	-97.991109	0.000000	-1.766667	-5.192594	-33.467487	-44.898535	-6.324953	0.000000	-240.234131	0.000000	0.000000	0.000000	0.652225	-385.317425
1560 	37.498081	0.000000	8.151210	-97.282311	0.000000	-2.218398	-5.084650	-33.377630	-45.050575	-6.275927	0.000000	-235.953274	0.000000	0.000000	0.000000	0.654378	-378.939097
1570 	40.129781	0.000000	10.289076	-96.321732	0.000000	-2.196525	-5.268425	-33.416552	-45.093879	-5.952069	0.000000	-234.961938	0.000000	0.000000	0.000000	0.653969	-372.138294
1580 	36.333303	0.000000	8.408002	-95.825008	0.000000	-1.903923	-5.191461	-33.186343	-45.229759	-6.054162	0.000000	-235.194496	0.000000	0.000000	0.000000	0.655481	-377.188367
1590 	34.909313	0.000000	6.046789	-96.482657	0.000000	-2.005327	-5.226807	-32.709059	-45.177361	-5.891515	0.000000	-238.304756	0.000000	0.000000	0.000000	0.657952	-384.183428
1600 	33.187803	0.000000	7.574316	-95.943700	0.000000	-2.130962	-5.364590	-32.668487	-45.116273	-5.329538	0.000000	-238.264337	0.000000	0.000000	0.000000	0.660169	-383.395599
1610 	34.595335	0.000000	7.779080	-95.993500	0.000000	-2.749837	-5.454980	-33.332428	-45.172464	-4.994306	0.000000	-238.353297	0.000000	0.000000	0.000000	0.659013	-383.017384
1620 	38.392219	0.000000	7.962951	-95.215932	0.000000	-2.476165	-5.420855	-34.226045	-45.294986	-5.012052	0.000000	-235.222882	0.000000	0.000000	0.000000	0.657070	-375.856678
1630 	36.761239	0.000000	6.555000	-96.529374	0.000000	-2.127006	-5.345742	-34.072629	-45.298273	-5.826249	0.000000	-233.209351	0.000000	0.000000	0.000000	0.654927	-378.437458
1640 	38.267612	0.000000	5.248286	-97.373625	0.000000	-2.363890	-5.331027	-33.947126	-45.248827	-6.048000	0.000000	-240.635414	0.000000	0.000000	0.000000	0.653758	-386.778252
1650 	38.186723	0.000000	7.860726	-98.104991	0.000000	-2.630593	-5.424186	-33.783702	-45.236808	-6.426226	0.000000	-234.901723	0.000000	0.000000	0.000000	0.652324	-379.808457
1660 	44.144663	0.000000	8.545434	-97.481194	0.000000	-2.916767	-5.324781	-33.629838	-45.133283	-6.494185	0.000000	-239.491030	0.000000	0.000000	0.000000	0.645859	-377.135122
1670 	43.483558	0.000000	7.098358	-97.400726	0.000000	-2.429932	-5.539287	-33.255220	-44.909557	-5.973434	0.000000	-238.577140	0.000000	0.000000	0.000000	0.636029	-376.867349
1680 	39.227138	0.000000	7.357640	-97.198427	0.000000	-2.496260	-5.531723	-32.833917	-44.652437	-5.522590	0.000000	-240.162233	0.000000	0.000000	0.000000	0.629249	-381.183561
1690 	43.292700	0.000000	11.030641	-97.765633	0.000000	-2.790421	-5.556734	-32.801716	-44.608531	-5.428882	0.000000	-236.926690	0.000000	0.000000	0.000000	0.627966	-370.927300
1700 	36.077057	0.000000	10.575659	-97.227130	0.000000	-2.926428	-5.704956	-32.576100	-44.812715	-5.209247	0.000000	-231.738970	0.000000	0.000000	0.000000	0.630171	-372.912660
1710 	37.173296	0.000000	6.717346	-96.600349	0.000000	-2.615816	-5.776415	-32.581176	-45.119049	-5.117303	0.000000	-230.923370	0.000000	0.000000	0.000000	0.633933	-374.208903
1720 	36.441890	0.000000	7.246797	-98.372472	0.000000	-2.459826	-5.708712	-32.897441	-45.389295	-4.711700	0.000000	-227.765698	0.000000	0.000000	0.000000	0.641180	-372.975276
1730 	38.095562	0.000000	6.706530	-98.669290	0.000000	-2.529461	-5.607032	-32.661924	-45.618643	-4.674210	0.000000	-228.626144	0.000000	0.000000	0.000000	0.649544	-372.935069
1740 	34.818600	0.000000	6.743692	-97.994542	0.000000	-2.648945	-5.624614	-32.168244	-45.713997	-5.177413	0.000000	-229.481513	0.000000	0.000000	0.000000	0.655663	-376.591314
1750 	31.535093	0.000000	7.539461	-96.945051	0.000000	-2.438259	-5.708675	-31.738545	-45.657764	-5.939233	0.000000	-229.427907	0.000000	0.000000	0.000000	0.658416	-378.122463
1760 	35.683236	0.000000	7.070086	-96.371738	0.000000	-2.633794	-5.526208	-31.669673	-45.601037	-6.152081	0.000000	-232.482561	0.000000	0.000000	0.000000	0.657822	-377.025947
1770 	35.782684	0.000000	8.465318	-97.504697	0.000000	-2.596030	-5.536850	-31.969815	-45.507864	-5.863787	0.000000	-229.138470	0.000000	0.000000	0.000000	0.654719	-373.214791
1780 	36.203083	0.000000	7.029593	-97.097713	0.000000	-2.561014	-5.367333	-32.455565	-45.505342	-5.108048	0.000000	-229.667118	0.000000	0.000000	0.000000	0.652110	-373.877347
1790 	36.997810	0.000000	8.389131	-96.547028	0.000000	-2.728981	-5.440951	-33.327457	-45.585330	-4.993510	0.000000	-230.062779	0.000000	0.000000	0.000000	0.650072	-372.649023
1800 	40.363286	0.000000	8.663419	-96.187770	0.000000	-2.448661	-5.436265	-33.651474	-45.517009	-5.518594	0.000000	-230.656674	0.000000	0.000000	0.000000	0.646832	-369.742909
1810 	39.160786	0.000000	5.858360	-94.831254	0.000000	-2.404521	-5.506196	-33.935099	-45.486009	-5.647585	0.000000	-233.981047	0.000000	0.000000	0.000000	0.642945	-376.129621
1820 	36.592387	0.000000	8.553710	-94.720955	0.000000	-2.074994	-5.393629	-33.689925	-45.469899	-5.555286	0.000000	-234.440406	0.000000	0.000000	0.000000	0.640222	-375.558776
1830 	35.248563	0.000000	10.028400	-95.673203	0.000000	-2.612597	-5.513054	-33.179546	-45.588273	-5.992454	0.000000	-236.870704	0.000000	0.000000	0.000000	0.638520	-379.514348
