Step   	Chain   	Shake   	Chi     	Rama    	Excluded	DSSP    	P_AP    	Water   	Burial  	Helix   	AMH-Go  	Frag_Mem	Vec_FM  	Membrane	SSB     	Electro.	VTotal
135 	5823.242639	0.000000	313.956378	-372.770955	0.000000	-0.152573	-12.300692	-78.192035	-103.682936	-22.518016	0.000000	-638.570832	0.000000	0.000000	0.000000	1.670116	4910.681092
140 	5624.742858	0.000000	314.958774	-372.593767	0.000000	-0.137214	-12.209036	-77.996818	-103.710608	-22.496754	0.000000	-636.179336	0.000000	0.000000	0.000000	2.445556	4716.823655
145 	5436.202737	0.000000	315.952616	-372.447843	0.000000	-0.123412	-12.197352	-77.949563	-103.704705	-22.473372	0.000000	-633.893086	0.000000	0.000000	0.000000	2.441892	4531.807914
150 	5257.080757	0.000000	316.995334	-372.341698	0.000000	-0.111057	-12.193702	-77.885271	-103.541374	-22.449347	0.000000	-631.600469	0.000000	0.000000	0.000000	2.438259	4356.391432
155 	5086.302562	0.000000	318.154622	-372.269393	0.000000	-0.100049	-12.215024	-77.834293	-103.980880	-22.425980	0.000000	-629.176321	0.000000	0.000000	0.000000	1.194851	4187.650095
160 	4923.720617	0.000000	319.524681	-372.245148	0.000000	-0.090334	-12.269738	-78.104965	-104.491389	-22.404489	0.000000	-626.528593	0.000000	0.000000	0.000000	0.836925	4027.947566
165 	4768.948191	0.000000	321.146754	-372.293727	0.000000	-0.081866	-12.346601	-78.042364	-104.734783	-22.386172	0.000000	-623.662850	0.000000	0.000000	0.000000	0.833752	3877.380334
170 	4621.122228	0.000000	322.921139	-372.427076	0.000000	-0.074509	-12.441866	-78.124981	-104.888445	-22.372269	0.000000	-620.675433	0.000000	0.000000	0.000000	0.830549	3733.869338
175 	4479.448935	0.000000	324.795169	-372.624305	0.000000	-0.068117	-12.567471	-78.851656	-105.029405	-22.363788	0.000000	-617.745246	0.000000	0.000000	0.000000	0.026486	3595.020602
180 	4343.648787	0.000000	326.820522	-372.860718	0.000000	-0.062630	-12.658644	-79.408184	-105.089680	-22.361226	0.000000	-614.972946	0.000000	0.000000	0.000000	0.823953	3463.879234
185 	4213.722342	0.000000	329.021058	-373.117862	0.000000	-0.058014	-12.679227	-79.387871	-104.727575	-22.364650	0.000000	-612.289330	0.000000	0.000000	0.000000	0.820541	3338.939411
190 	4087.829337	0.000000	331.360994	-373.388240	0.000000	-0.054188	-12.671953	-79.358605	-104.570209	-22.373086	0.000000	-609.570954	0.000000	0.000000	0.000000	0.817059	3218.020155
195 	3965.876596	0.000000	333.721642	-373.662818	0.000000	-0.051048	-12.661766	-79.458528	-104.457742	-22.384251	0.000000	-606.809375	0.000000	0.000000	0.000000	0.813510	3100.926219
200 	3848.376668	0.000000	335.925680	-373.941537	0.000000	-0.048517	-12.620799	-79.603917	-104.342151	-22.393970	0.000000	-604.116057	0.000000	0.000000	0.000000	0.809898	2988.045299
205 	3735.135773	0.000000	337.879882	-374.222506	0.000000	-0.046499	-12.573552	-79.841318	-104.338430	-22.397263	0.000000	-601.603626	0.000000	0.000000	0.000000	0.806215	2878.798675
210 	3626.116502	0.000000	339.514719	-374.486084	0.000000	-0.044869	-12.563228	-80.186437	-104.419446	-22.394687	0.000000	-599.235011	0.000000	0.000000	0.000000	0.802458	2773.103919
215 	3522.473181	0.000000	341.241839	-373.772272	0.000000	-0.043550	-12.600829	-80.503347	-104.449194	-22.387792	0.000000	-596.855198	0.000000	0.000000	0.000000	0.095792	2673.198630
